Date,NIFTY,SBI,CRUDE,VIX,USDINR
2013-10-31,6299.14990234375,157.81954956054688,96.37999725341797,18.389999389648438,61.31999969482422
2013-11-01,6307.2001953125,165.0440673828125,94.61000061035156,18.639999389648438,62.220001220703125
2013-11-05,6253.14990234375,164.77618408203125,93.37000274658203,19.940000534057617,61.97999954223633
2013-11-06,6215.14990234375,158.94387817382812,94.80000305175781,20.25,62.15999984741211
2013-11-07,6187.25,153.9416046142578,94.19999694824219,19.8700008392334,62.470001220703125
2013-11-08,6140.75,153.21255493164062,94.5999984741211,19.639999389648438,62.849998474121094
2013-11-11,6078.7998046875,149.7034912109375,95.13999938964844,19.979999542236328,63.34000015258789
2013-11-12,6018.0498046875,146.94544982910156,93.04000091552734,20.860000610351562,63.47999954223633
2013-11-13,5989.60009765625,149.0623016357422,93.87999725341797,20.450000762939453,63.959999084472656
2013-11-14,6056.14990234375,151.35040283203125,93.76000213623047,19.260000228881836,63.369998931884766
2013-11-18,6189.0,155.25914001464844,93.02999877929688,18.81999969482422,62.709999084472656
2013-11-19,6203.35009765625,160.16038513183594,93.33999633789062,19.299999237060547,62.20000076293945
2013-11-20,6122.89990234375,157.72735595703125,93.33000183105469,20.829999923706055,62.11000061035156
2013-11-21,5999.0498046875,154.85069274902344,95.44000244140625,21.139999389648438,62.7599983215332
2013-11-22,5995.4501953125,152.65478515625,94.83999633789062,20.040000915527344,62.9900016784668
2013-11-25,6115.35009765625,158.68914794921875,94.08999633789062,21.049999237060547,62.2400016784668
2013-11-26,6059.10009765625,156.80943298339844,93.68000030517578,21.59000015258789,62.50299835205078
2013-11-27,6057.10009765625,154.91656494140625,92.30000305175781,21.139999389648438,62.459999084472656
2013-11-29,6176.10009765625,159.81346130371094,92.72000122070312,21.3799991607666,62.41299819946289
2013-12-02,6217.85009765625,160.05059814453125,93.81999969482422,23.360000610351562,62.459999084472656
2013-12-03,6201.85009765625,159.2908172607422,96.04000091552734,24.719999313354492,62.31800079345703
2013-12-04,6160.9501953125,159.62899780273438,97.19999694824219,23.709999084472656,62.362998962402344
2013-12-05,6241.10009765625,163.01947021484375,97.37999725341797,21.68000030517578,61.70000076293945
2013-12-06,6259.89990234375,163.33567810058594,97.6500015258789,22.209999084472656,61.58000183105469
2013-12-09,6363.89990234375,166.08494567871094,97.33999633789062,19.15999984741211,61.150001525878906
2013-12-10,6332.85009765625,161.90835571289062,98.51000213623047,17.979999542236328,60.869998931884766
2013-12-11,6307.89990234375,157.80198669433594,97.44000244140625,17.540000915527344,60.97999954223633
2013-12-12,6237.0498046875,156.0847930908203,97.5,17.739999771118164,61.59000015258789
2013-12-13,6168.39990234375,153.15106201171875,96.5999984741211,17.84000015258789,62.15999984741211
2013-12-16,6154.7001953125,152.14096069335938,97.4800033569336,18.360000610351562,62.1879997253418
2013-12-17,6139.0498046875,150.9288330078125,97.22000122070312,18.329999923706055,61.779998779296875
2013-12-18,6217.14990234375,154.89022827148438,97.80000305175781,17.540000915527344,61.709999084472656
2013-12-19,6166.64990234375,152.04873657226562,98.7699966430664,16.579999923706055,62.029998779296875
2013-12-20,6274.25,153.81863403320312,99.31999969482422,16.020000457763672,62.459999084472656
2013-12-23,6284.5,154.45545959472656,98.91000366210938,16.260000228881836,62.02000045776367
2013-12-24,6268.39990234375,154.5257110595703,99.22000122070312,15.579999923706055,61.84000015258789
2013-12-26,6278.89990234375,154.01625061035156,99.55000305175781,14.880000114440918,61.790000915527344
2013-12-27,6313.7998046875,155.47872924804688,100.31999969482422,14.65999984741211,61.88999938964844
2013-12-30,6291.10009765625,154.99563598632812,99.29000091552734,15.079999923706055,61.66999816894531
2013-12-31,6304.0,155.16250610351562,98.41999816894531,15.119999885559082,61.779998779296875
2014-01-02,6221.14990234375,153.063232421875,95.44000244140625,16.549999237060547,61.84000015258789
2014-01-03,6211.14990234375,151.04736328125,93.95999908447266,15.869999885559082,62.060001373291016
2014-01-06,6191.4501953125,148.28054809570312,93.43000030517578,16.5,62.22999954223633
2014-01-07,6162.25,145.9309539794922,93.66999816894531,16.31999969482422,62.310001373291016
2014-01-08,6174.60009765625,145.5576171875,92.33000183105469,16.31999969482422,62.08000183105469
2014-01-09,6168.35009765625,144.03367614746094,91.66000366210938,16.18000030517578,62.119998931884766
2014-01-10,6171.4501953125,141.253662109375,92.72000122070312,15.579999923706055,61.779998779296875
2014-01-13,6272.75,144.16104125976562,91.80000305175781,15.949999809265137,61.439998626708984
2014-01-14,6241.85009765625,142.95327758789062,92.58999633789062,15.739999771118164,61.470001220703125
2014-01-15,6320.89990234375,144.11276245117188,94.16999816894531,15.420000076293945,61.470001220703125
2014-01-16,6318.89990234375,143.7174835205078,93.95999908447266,15.539999961853027,61.540000915527344
2014-01-17,6261.64990234375,142.43067932128906,94.37000274658203,15.40999984741211,61.41999816894531
2014-01-21,6313.7998046875,145.76400756835938,94.98999786376953,15.550000190734863,61.61800003051758
2014-01-22,6338.9501953125,144.65292358398438,96.7300033569336,15.850000381469727,61.970001220703125
2014-01-23,6345.64990234375,145.65863037109375,97.31999969482422,15.579999923706055,61.869998931884766
2014-01-24,6266.75,142.39993286132812,96.63999938964844,15.829999923706055,62.130001068115234
2014-01-27,6135.85009765625,140.05470275878906,95.72000122070312,18.670000076293945,62.72999954223633
2014-01-28,6126.25,140.2128143310547,97.41000366210938,17.719999313354492,63.380001068115234
2014-01-29,6120.25,138.2233123779297,97.36000061035156,18.040000915527344,62.380001068115234
2014-01-30,6073.7001953125,133.21226501464844,98.2300033569336,17.25,62.46799850463867
2014-01-31,6089.5,133.84909057617188,97.48999786376953,16.81999969482422,62.310001373291016
2014-02-03,6001.7998046875,130.7308807373047,96.43000030517578,18.270000457763672,62.5
2014-02-04,6000.89990234375,133.10687255859375,97.19000244140625,18.690000534057617,62.869998931884766
2014-02-05,6022.39990234375,133.66024780273438,97.37999725341797,18.93000030517578,62.130001068115234
2014-02-06,6036.2998046875,132.18020629882812,97.83999633789062,18.940000534057617,62.22999954223633
2014-02-07,6063.2001953125,134.178466796875,99.87999725341797,18.549999237060547,62.22999954223633
2014-02-10,6053.4501953125,132.99269104003906,100.05999755859375,19.049999237060547,62.09000015258789
2014-02-11,6062.7001953125,133.48458862304688,99.94000244140625,18.6299991607666,62.448001861572266
2014-02-12,6084.0,134.60885620117188,100.37000274658203,17.43000030517578,62.029998779296875
2014-02-13,6001.10009765625,131.802490234375,100.3499984741211,17.799999237060547,61.68000030517578
2014-02-14,6048.35009765625,129.5670623779297,100.30000305175781,16.65999984741211,62.150001525878906
2014-02-18,6127.10009765625,131.837646484375,102.43000030517578,15.40999984741211,61.790000915527344
2014-02-19,6152.75,132.4612579345703,103.30999755859375,15.069999694824219,62.209999084472656
2014-02-20,6091.4501953125,130.0501708984375,102.91999816894531,15.15999984741211,62.2599983215332
2014-02-21,6155.4501953125,131.9386444091797,102.19999694824219,14.039999961853027,62.130001068115234
2014-02-24,6186.10009765625,132.6764678955078,102.81999969482422,14.359999656677246,62.0099983215332
2014-02-25,6200.0498046875,132.28121948242188,101.83000183105469,13.949999809265137,62.06800079345703
2014-02-26,6238.7998046875,133.54605102539062,102.58999633789062,13.960000038146973,61.97800064086914
2014-02-28,6276.9501953125,134.6747283935547,102.58999633789062,14.180000305175781,62.02000045776367
2014-03-03,6221.4501953125,133.36599731445312,104.91999816894531,15.279999732971191,61.81999969482422
2014-03-04,6297.9501953125,136.17672729492188,103.33000183105469,14.390000343322754,62.16999816894531
2014-03-05,6328.64990234375,138.48245239257812,101.44999694824219,13.84000015258789,61.599998474121094
2014-03-06,6401.14990234375,138.5526885986328,101.55999755859375,14.479999542236328,61.74800109863281
2014-03-07,6526.64990234375,144.89886474609375,102.58000183105469,16.719999313354492,60.79999923706055
2014-03-10,6537.25,148.6319122314453,101.12000274658203,17.780000686645508,61.22999954223633
2014-03-11,6511.89990234375,148.42364501953125,100.02999877929688,17.329999923706055,60.810001373291016
2014-03-12,6516.89990234375,145.7915802001953,97.98999786376953,17.040000915527344,61.040000915527344
2014-03-13,6493.10009765625,146.41192626953125,98.19999694824219,16.81999969482422,60.77000045776367
2014-03-14,6504.2001953125,146.59359741210938,98.88999938964844,16.450000762939453,61.459999084472656
2014-03-18,6516.64990234375,150.77210998535156,99.69999694824219,17.1299991607666,61.040000915527344
